scenorio,truck,gross,net,fromid,toid
1,11t,0.77222965,0.562318006,85,72
1,11t,0.736249501,0.552904901,85,64
1,11t,0.793223601,0.562292907,85,74
1,11t,0.986536643,0.745491909,85,63
1,11t,0.776501694,0.550237813,85,53
1,11t,0.806087771,0.586256665,85,67
1,11t,0.761714251,0.56006544,85,43
1,11t,0.753909279,0.523580614,85,83
1,11t,0.808172066,0.603635466,85,51
1,11t,0.776933734,0.559100194,85,57
1,11t,0.826790574,0.590157215,85,68
1,11t,0.842400123,0.623642807,85,42
1,11t,0.853511563,0.625438955,85,73
1,11t,0.750637329,0.55316953,85,77
1,11t,0.912452362,0.639261738,85,59
1,11t,0.831303794,0.597162801,85,65
1,11t,0.803572764,0.602962432,85,86
1,11t,0.779122061,0.563129454,85,52
1,11t,0.781183107,0.565324598,85,72
1,11t,0.829356393,0.60270215,85,74
1,11t,0.745488447,0.552407488,85,64
1,11t,0.829203948,0.59698723,85,63
1,11t,0.79314893,0.568864221,85,53
1,11t,0.75946039,0.543530069,85,67
1,11t,0.81320672,0.589785163,85,43
1,11t,0.779288908,0.572656676,85,83
1,11t,0.826079729,0.589487598,85,51
1,11t,0.816771749,0.597504868,85,57
1,11t,0.794171609,0.587551256,85,68
1,11t,0.813241391,0.575311104,85,42
1,11t,0.785856706,0.570906426,85,73
1,11t,0.887356526,0.654098418,85,77
1,11t,0.828381798,0.58804014,85,59
1,11t,0.77691908,0.561103276,85,65
1,11t,0.829460342,0.590727818,85,86
1,11t,0.827373143,0.572723536,85,52
1,11t,0.716754098,0.496928322,85,72
1,11t,0.783203464,0.543819751,85,74
1,11t,0.691913616,0.482729172,85,64
1,11t,0.789552627,0.562560283,85,63
1,11t,0.795928277,0.551322313,85,53
1,11t,0.781571782,0.550227775,85,67
1,11t,0.763776885,0.541976569,85,43
1,11t,0.736993175,0.512210682,85,83
1,11t,0.786860751,0.547306602,85,51
1,11t,0.811164963,0.560953808,85,57
1,11t,0.707439333,0.487129989,85,68
1,11t,0.775176718,0.546682159,85,42
1,11t,0.794893134,0.561066,85,73
1,11t,0.817120249,0.568177636,85,77
1,11t,0.768872881,0.529912793,85,59
1,11t,0.757290039,0.534132751,85,65
1,11t,0.788083566,0.567451277,85,86
1,11t,0.723520895,0.523522745,85,52
1,11t,0.813533934,0.578472154,85,72
1,11t,0.793813501,0.556619516,85,74
1,11t,0.665007491,0.480366358,85,64
1,11t,0.862933245,0.598806066,85,63
1,11t,0.81662158,0.573697862,85,53
1,11t,0.806621621,0.56869585,85,67
1,11t,0.800296487,0.57119891,85,43
1,11t,0.832516016,0.597674748,85,83
1,11t,0.757191349,0.532050111,85,51
1,11t,0.74307612,0.518868242,85,57
1,11t,0.792129983,0.562841945,85,68
1,11t,0.758508611,0.535863799,85,42
1,11t,0.751842312,0.537738899,85,73
1,11t,0.762234413,0.530791103,85,77
1,11t,0.881159839,0.636401819,85,59
1,11t,0.752927924,0.532609905,85,65
1,11t,0.774942482,0.546684835,85,86
1,11t,0.864740861,0.614086228,85,52
1,11t,0.684291496,0.48063641,85,72
1,11t,0.804796468,0.565947114,85,74
1,11t,0.709702214,0.536357306,85,64
1,11t,0.810110947,0.568801709,85,63
1,11t,0.807849003,0.565121012,85,53
1,11t,0.854902766,0.61964896,85,67
1,11t,0.702987782,0.501659211,85,83
1,11t,0.794015193,0.580392311,85,43
1,11t,0.831067482,0.578221051,85,51
1,11t,0.672230718,0.459331792,85,57
1,11t,0.752829467,0.526358848,85,68
1,11t,0.77741041,0.563139885,85,42
1,11t,0.75791099,0.54077766,85,73
1,11t,0.774771676,0.554994585,85,77
1,11t,0.882185713,0.628462516,85,59
1,11t,0.760968947,0.526372702,85,65
1,11t,0.79015609,0.579852428,85,86
1,11t,0.752229459,0.51773171,85,52
1,11t,0.816180292,0.590018776,85,72
1,11t,0.840288964,0.599629845,85,74
1,11t,0.749795221,0.540178032,85,64
1,11t,0.826386412,0.597274456,85,63
1,11t,0.87130851,0.604781135,85,53
1,11t,0.807792099,0.566331362,85,67
1,11t,0.788741131,0.560530914,85,43
1,11t,0.581133599,0.417445151,85,83
1,11t,0.796493325,0.562340764,85,51
1,11t,0.635097455,0.42662833,85,57
1,11t,0.820826506,0.58661611,85,68
1,11t,0.824049176,0.558839321,85,42
1,11t,0.78055395,0.556899999,85,73
1,11t,0.823821053,0.59464208,85,77
1,11t,0.848111794,0.597599736,85,59
1,11t,0.735242485,0.528554624,85,65
1,11t,0.744406252,0.531641537,85,86
1,11t,0.822020876,0.598393164,85,52
1,11t,0.807020528,0.563795518,85,72
1,11t,0.741721169,0.531467099,85,74
1,11t,0.695266183,0.504963707,85,64
1,11t,0.899250189,0.655925972,85,63
1,11t,0.884306506,0.624372373,85,53
1,11t,0.795088865,0.572976099,85,43
1,11t,0.713046134,0.514728999,85,67
1,11t,0.594227238,0.432237723,85,83
1,11t,0.810850761,0.577777949,85,51
1,11t,0.80372392,0.554947785,85,57
1,11t,0.83913325,0.588207621,85,68
1,11t,0.828315617,0.595629595,85,42
1,11t,0.820525762,0.569754267,85,73
1,11t,0.897019512,0.645375868,85,77
1,11t,0.892508044,0.646485682,85,59
1,11t,0.771766775,0.555503591,85,86
1,11t,0.831601332,0.61422326,85,65
1,11t,1.018627904,0.641241357,96,85
1,11t,0.759384209,0.373329841,81,85
1,11t,0.799980288,0.554254566,33,80
1,1t,3.977368747,2.680692169,33,44
1,CNTR,0.625655618,0.465627429,34,85
1,CNTR,0.651277628,0.520931114,34,85
1,11t,1.003066573,0.812291104,80,47
1,11t,0.60236725,0.391099274,96,81
1,11t,0.576420308,0.403136894,96,81
1,11t,0.680282868,0.372663318,81,69
1,11t,0.763338128,0.421335459,81,75
1,11t,0.558107996,0.31083544,81,41
1,11t,0.752088646,0.419938924,81,54
1,11t,0.384281762,0.222910082,81,46
1,11t,0.761193265,0.416975545,81,49
1,11t,0.709741633,0.403261404,81,47
1,11t,0.769543526,0.441083702,81,58
1,11t,0.697294384,0.392822695,81,40
1,11t,0.670306932,0.362084292,81,44
1,11t,0.749039115,0.416300004,81,78
1,11t,0.710721815,0.403995146,81,50
1,11t,0.529846594,0.290718466,81,62
1,11t,0.745921583,0.418525803,81,61
1,11t,0.728923505,0.42019063,81,55
1,11t,0.744400255,0.415134097,81,70
1,11t,0.770701005,0.42245709,81,66
1,11t,0.429394758,0.240924376,81,60
1,11t,0.48927238,0.278699005,81,89
1,11t,0.588630118,0.332349587,81,90
1,11t,0.751090548,0.408863081,81,48
1,11t,0.503369521,0.276604607,81,71
1,11t,0.562939814,0.31627931,81,76
1,11t,0.745182842,0.41163186,81,88
1,11t,0.766320207,0.548928948,92,80
1,11t,0.874274881,0.452339854,81,85
1,11t,0.640177333,0.392826164,96,81
1,11t,0.725365876,0.483244475,96,81
1,CNTR,0.56900909,0.452204986,34,85
1,5t,1.17467035,0.813700914,33,81
1,11t,0.874346788,0.571423989,33,85
1,CNTR,0.54374549,0.441676416,34,85
1,CNTR,0.646843548,0.534264927,34,85
1,11t,0.639705415,0.392975257,96,81
1,CNTR,0.655796322,0.468460354,33,80
1,11t,0.860451432,0.520674512,96,85
1,CNTR,0.61239976,0.488356523,34,85
1,CNTR,0.69475557,0.466687857,80,85
1,11t,0.841423825,0.46607818,81,85
1,11t,0.675803217,0.417648401,96,81
1,11t,0.74896789,0.491524844,33,81
1,CNTR,0.659292818,0.519796144,34,85
1,11t,0.847234391,0.634969531,92,80
1,11t,0.801294307,0.572905047,92,80
1,11t,0.919831756,0.680506647,92,80
1,11t,0.841973189,0.611899138,92,85
1,11t,0.768751131,0.498063499,33,80
1,CNTR,0.636061968,0.357671839,34,80
1,11t,0.841123873,0.421368995,81,85
1,CNTR,0.545452941,0.43790793,34,85
1,CNTR,0.754579049,0.551758386,34,85
1,11t,0.804526904,0.531500556,80,85
1,11t,0.722588182,0.545141211,80,49
1,11t,0.744129048,0.467454236,33,85
1,CNTR,0.661037063,0.504022631,34,85
1,11t,0.616386073,0.455538459,80,44
1,11t,0.72391132,0.46742324,33,81
1,11t,0.530880907,0.378696996,80,66
1,11t,0.970754877,0.690638987,80,47
1,11t,0.778715429,0.564141257,80,69
1,11t,0.722001211,0.52120782,80,48
1,11t,0.302601881,0.21924261,80,40
1,11t,0.736987573,0.548388115,80,54
1,11t,0.811601656,0.599702056,80,88
1,11t,0.866380706,0.638942906,80,58
1,11t,0.599799472,0.42522404,80,50
1,11t,0.811602785,0.588639867,80,70
1,11t,0.35701875,0.258825454,80,75
1,11t,0.696971955,0.508694592,80,55
1,11t,0.797299222,0.587379782,80,61
1,11t,0.815999544,0.507846743,96,81
1,11t,0.777012075,0.488041606,80,85
1,11t,0.582204859,0.491406728,96,81
1,CNTR,0.580871459,0.475313509,34,85
1,11t,0.798982895,0.574805177,80,78
1,11t,0.725645874,0.445623926,80,85
1,11t,0.579025611,0.336488289,81,49
1,11t,0.634623053,0.390640883,81,47
1,11t,1.065689091,0.768783195,96,81
1,CNTR,0.486261759,0.369250063,34,85
1,11t,0.757303497,0.467245955,33,81
1,11t,0.63136281,0.42414065,33,85
1,CNTR,0.531003421,0.418122662,34,85
1,CNTR,0.650587249,0.34593606,34,80
1,CNTR,0.606020039,0.440324247,34,85
1,11t,0.851108348,0.637060584,85,64
1,11t,0.769219309,0.485845045,85,64
1,11t,0.855402921,0.5989007,85,64
1,11t,0.893464766,0.623725889,85,64
1,CNTR,0.556483174,0.412684139,34,85
1,11t,0.770962378,0.514663705,85,43
1,11t,0.77964961,0.531672862,85,53
1,11t,0.957984426,0.715822693,85,77
1,11t,0.870159652,0.622956498,85,42
1,11t,0.771036933,0.517680186,85,51
1,11t,0.862016141,0.573731634,85,73
1,11t,0.767835288,0.520876708,85,67
1,11t,0.763320964,0.510540185,85,72
1,11t,0.890933837,0.60883488,85,65
1,11t,0.842971518,0.577886913,85,59
1,11t,0.778921286,0.516030609,85,74
1,11t,0.787692809,0.534426463,85,86
1,11t,0.830003105,0.55213972,85,57
1,11t,0.840173778,0.561675538,85,52
1,11t,0.857145026,0.590275075,85,68
1,11t,0.531614735,0.361531759,85,63
1,11t,0.652720066,0.451628896,85,83
1,11t,0.813902527,0.565907137,85,43
1,11t,0.795724302,0.53462875,85,53
1,11t,0.814034478,0.546415197,85,77
1,11t,0.761815352,0.51015594,85,42
1,CNTR,0.575689407,0.440515286,34,85
1,11t,0.853646774,0.572521117,85,51
1,11t,0.636847694,0.448925406,85,73
1,11t,0.663676116,0.455897748,85,67
1,11t,0.669477019,0.47438428,85,72
1,11t,0.634161298,0.443399601,85,65
1,11t,0.320089198,0.220520892,85,59
1,11t,0.313742796,0.213991192,85,74
1,11t,0.573434657,0.396291458,85,86
1,11t,0.387620277,0.262149723,85,57
1,11t,0.361370034,0.244812254,85,52
1,11t,0.155017084,0.097026637,85,68
1,11t,0.191321565,0.122730266,85,63
1,11t,0.735191115,0.413951996,34,80
1,11t,0.509327617,0.272328898,34,80
1,11t,0.838897082,0.626381984,92,80
1,11t,0.778457525,0.583946487,92,80
1,11t,0.755145078,0.52229219,92,85
1,11t,0.507485718,0.305444274,81,66
1,11t,0.766878631,0.477483924,81,58
1,11t,0.550251452,0.328936028,81,61
1,11t,0.698719976,0.421366865,81,69
1,11t,0.552949632,0.322194214,81,50
1,11t,0.600733578,0.355553347,81,70
1,11t,0.616656866,0.357134797,81,75
1,11t,0.707420352,0.395991243,81,78
1,11t,0.584917588,0.328105096,81,55
1,11t,0.625369207,0.350130381,81,48
1,11t,0.687733316,0.416042101,81,44
1,11t,0.593757143,0.34101667,81,88
1,5t,0.736268793,0.442421585,81,60
1,11t,0.283696992,0.206649514,85,64
1,11t,0.310520339,0.190012114,85,64
1,5t,1.257309828,0.718651527,81,40
1,11t,0.679232369,0.461729388,85,43
1,11t,0.538133362,0.371593023,85,53
1,11t,0.417440336,0.29182659,85,77
1,11t,0.422597136,0.294843147,85,42
1,11t,0.286901225,0.187203888,85,51
1,11t,0.252545687,0.155202814,85,73
1,11t,0.238490891,0.156233346,85,67
1,11t,0.132810427,0.078449632,85,72
1,11t,0.274922561,0.192402708,85,65
1,11t,0.81646113,0.48951055,81,54
1,5t,0.241998074,0.159104708,85,74
1,11t,0.309747573,0.201180566,85,43
1,11t,0.28776384,0.189887311,85,53
1,11t,0.247988695,0.161327664,85,77
1,11t,0.604266109,0.375915114,33,85
1,11t,0.759364344,0.497506721,33,81
1,11t,0.572871785,0.225347601,93,80
1,11t,0.232666839,0.203356443,93,80
1,11t,0.272948805,0.116518351,93,85
1,11t,0.504160972,0.17222711,93,80
1,11t,0.403552149,0.177932696,93,85
1,CNTR,0.4536846,0.307688278,34,85
1,11t,0.886942775,0.532607313,96,85
1,11t,0.723893069,0.376760962,81,32
1,11t,0.50927426,0.30459333,96,81
1,CNTR,0.585727362,0.385387246,34,85
1,11t,0.770377631,0.490140037,96,81
1,11t,0.629662004,0.432771659,80,41
1,11t,0.305550379,0.193219941,33,85
1,11t,0.617699846,0.441866872,80,71
1,11t,0.638632785,0.463603596,80,69
1,11t,0.154314942,0.088843124,80,69
1,11t,0.642831544,0.452084782,80,75
1,CNTR,0.458904922,0.355263924,34,85
1,11t,0.452022351,0.300184426,80,75
1,11t,0.05379565,0.032969672,80,75
1,1t,2.611481533,1.770979805,80,47
1,11t,0.416640847,0.27103956,80,61
1,1t,1.042212203,0.562522971,80,58
1,11t,0.572311874,0.471856537,33,81
1,CNTR,0.693005922,0.482865695,33,80
1,11t,0.428687317,0.305066929,80,49
1,11t,1.060337909,0.729459865,80,49
1,11t,0.023342907,0.015308903,80,49
1,11t,0.602172672,0.405359458,80,40
1,11t,0.532923784,0.382616817,80,44
1,11t,0.135779853,0.076267908,80,44
1,11t,0.63958431,0.444721199,80,76
1,11t,0.248948884,0.163785864,80,46
1,11t,0.502689791,0.339958357,80,55
1,11t,0.51055416,0.372257882,80,66
1,11t,0.465188757,0.327564181,80,66
1,11t,0.377623062,0.232054971,80,66
1,11t,0.001590647,0.001427064,80,66
1,11t,0.564181845,0.389442938,80,48
1,11t,0.11018271,0.067341889,80,48
1,11t,0.541717205,0.384430423,80,62
1,11t,0.361937448,0.243846408,80,70
1,11t,0.30465893,0.209523369,80,60
1,11t,0.321868033,0.204452168,80,78
1,11t,0.359334212,0.242235025,80,50
1,11t,0.107042785,0.064776806,80,50
1,1t,4.928886314,3.495902983,80,54
1,1t,1.417114911,0.840837435,80,54
1,11t,0.557969076,0.382535518,80,88
1,11t,0.389969623,0.258524059,80,89
1,11t,0.159752476,0.100972087,80,90
1,11t,0.610551757,0.320520567,81,32
1,CNTR,0.521077351,0.375732541,34,85
1,11t,0.869297643,0.543474459,96,81
1,5t,0.596917444,0.338502746,81,46
1,11t,0.488785975,0.263186692,81,49
1,11t,0.562981589,0.318695697,81,66
1,11t,0.523275032,0.308162372,81,62
1,11t,0.524967662,0.314564138,81,76
1,11t,0.368832865,0.202614072,81,89
1,CNTR,0.465885792,0.336257192,34,85
1,11t,0.271216362,0.230654572,96,81
1,11t,0.762219785,0.490285938,33,80
1,11t,0.660304759,0.444144544,33,80
1,CNTR,0.674364537,0.504681625,34,85
1,11t,0.521735191,0.324023481,96,32
1,CNTR,0.484950636,0.351381315,34,85
1,11t,0.653065387,0.327085158,81,32
1,11t,0.278944775,0.141048798,32,72
1,11t,0.353947214,0.179778672,32,51
1,11t,0.249869845,0.132984044,32,57
1,11t,0.240568475,0.126133166,32,74
1,11t,0.30057159,0.155210901,32,73
1,11t,0.5339636,0.279849736,32,64
1,11t,0.242544928,0.130625164,32,52
1,11t,0.260546979,0.134300726,32,67
1,11t,0.39972966,0.209898268,32,43
1,11t,0.328584865,0.170247009,32,77
1,11t,0.294711799,0.153565203,32,42
1,11t,0.202040883,0.105260012,32,68
1,11t,0.213226817,0.111040485,32,59
1,11t,0.379606273,0.20413339,32,53
1,5t,0.40385475,0.245682988,32,63
1,11t,0.133472621,0.074794669,32,83
1,11t,0.19348794,0.097460171,32,86
1,11t,0.277867225,0.148022327,32,65
1,CNTR,0.507504153,0.385595175,34,85
1,11t,0.591112807,0.404406314,33,80
1,11t,0.772047317,0.46172563,96,81
1,11t,0.470312956,0.255643914,81,75
1,11t,0.374526985,0.211288941,81,50
1,11t,0.507901475,0.297728811,81,47
1,11t,0.089283907,0.048343384,81,40
1,11t,0.511937966,0.322936588,92,80
1,11t,0.681147344,0.522682232,80,85
1,11t,0.584783032,0.319943653,80,85
1,CNTR,0.429156794,0.319335973,34,85
1,5t,0.421990923,0.322680641,33,80
1,11t,0.600253725,0.2963789,81,32
1,11t,0.495503985,0.29318099,81,41
1,11t,0.439311502,0.260791076,96,32
1,CNTR,0.517802851,0.360725589,34,85
1,11t,0.263343301,0.144137582,34,80
1,11t,0.169022409,0.142960174,96,81
1,11t,0.820366185,0.48357841,96,81
1,CNTR,0.598892446,0.459674585,34,85
1,11t,0.581887664,0.278758697,81,32
1,CNTR,0.514777995,0.359827739,34,85
1,11t,0.425282639,0.205897633,81,32
1,11t,0.375270254,0.274697826,80,85
1,CNTR,0.376341939,0.270466528,34,85
1,11t,0.163373748,0.103823047,96,32
1,11t,0.457457298,0.26605608,81,71
1,CNTR,0.565977105,0.308518995,34,80
1,11t,0.335987402,0.175431065,81,32
1,CNTR,0.474258754,0.346652735,34,85
1,11t,0.300307343,0.180697634,81,88
1,11t,0.38540449,0.213505602,81,54
1,CNTR,0.363114023,0.277205187,34,85
1,11t,0.21948621,0.128450929,81,49
1,11t,0.255714833,0.137916485,81,66
1,11t,0.183300193,0.102730552,81,47
1,11t,0.139604779,0.088538016,81,49
1,11t,0.021646853,0.013316695,81,66
1,CNTR,0.482090704,0.352130041,34,85
1,11t,0.010497551,0.005775046,81,32
1,11t,0.36554666,0.239139006,96,81
1,CNTR,0.49078842,0.368025599,34,85
1,CNTR,0.313757275,0.233565617,34,85
1,11t,0.231182786,0.115273128,81,44
1,11t,0.265396234,0.160650534,81,55
1,11t,0.204133178,0.112680541,81,61
1,11t,0.289274367,0.156077348,81,69
1,11t,0.312947003,0.174167642,81,58
1,11t,0.315451004,0.189310868,81,48
1,11t,0.039586688,0.022818168,81,44
1,11t,0.065110268,0.041700782,81,75
1,11t,0.08013393,0.040257948,81,50
1,11t,0.171525788,0.10961369,81,90
1,CNTR,0.444614585,0.331528831,34,85
1,CNTR,0.213702932,0.139948382,34,85
1,11t,0.114315913,0.059486825,80,88
1,11t,0.726309908,0.4820828,92,80
1,11t,0.921618049,0.660695956,92,85
1,11t,0.801137969,0.487087702,33,85
1,11t,0.766778277,0.45390404,33,81
1,11t,0.123172892,0.070322908,81,70
1,11t,0.761580884,0.597037478,80,71
1,11t,0.849388732,0.691416529,80,41
1,11t,0.938242066,0.766102415,80,54
1,11t,0.921190252,0.751670613,80,44
1,11t,0.980397003,0.784136045,80,47
1,11t,0.901505003,0.745376318,80,88
1,11t,0.7945339,0.626929192,80,60
1,11t,0.918931056,0.748545695,80,49
1,11t,0.915118741,0.729233436,80,62
1,11t,1.118016942,0.890876355,80,66
1,11t,0.899931682,0.716742718,80,89
1,11t,0.767735831,0.597719889,80,90
1,11t,0.858891631,0.706985762,80,69
1,11t,0.89283817,0.73758034,80,70
1,11t,0.89631797,0.718301704,80,48
1,11t,0.818460785,0.653464449,80,40
1,11t,0.857079208,0.698396986,80,50
1,11t,0.930593308,0.762049072,80,58
1,11t,0.919954657,0.746447528,80,78
1,11t,0.800801389,0.625614952,80,46
1,11t,0.821689433,0.65177703,80,76
1,11t,0.902749813,0.730826154,80,55
1,11t,0.851315121,0.685237457,80,61
1,11t,0.854379067,0.701850269,80,75
1,CNTR,0.749951498,0.517949789,80,85
1,CNTR,0.684687911,0.447593201,80,85
1,CNTR,0.710233161,0.478652138,80,85
1,5t,1.799013666,1.143191775,96,85
1,11t,0.074862951,0.04422925,80,55
1,11t,0.03609345,0.024782949,80,40
1,11t,0.036743684,0.022447269,80,47
1,11t,0.93530755,0.499120007,81,85
1,5t,1.277728563,0.80456987,33,80
1,1t,3.271052621,2.196939503,33,44
1,CNTR,0.629174378,0.493235851,34,85
1,CNTR,0.625399818,0.517107796,34,85
1,11t,0.707354628,0.409279735,81,69
1,11t,0.728417006,0.415338434,81,75
1,11t,0.486255911,0.2665514,81,41
1,11t,0.756237858,0.428696152,81,54
1,11t,0.699601769,0.396748702,81,46
1,11t,0.820775178,0.467876453,81,49
1,11t,0.788551145,0.450870029,81,47
1,11t,0.824862927,0.469408144,81,58
1,11t,0.711321701,0.407643399,81,40
1,11t,0.682586818,0.375131076,81,44
1,11t,0.69961931,0.393839636,81,78
1,11t,0.70103023,0.407872814,81,50
1,11t,0.537911754,0.301547805,81,62
1,11t,0.703314291,0.387149784,81,61
1,11t,0.687953025,0.39578966,81,55
1,11t,0.748125138,0.41835281,81,70
1,11t,0.716978788,0.4009355,81,66
1,11t,0.483184412,0.270486422,81,60
1,11t,0.458805389,0.252444026,81,89
1,11t,0.706966393,0.406125539,81,90
1,11t,0.792310104,0.463304924,81,48
1,11t,0.511772498,0.288153095,81,71
1,11t,0.537378852,0.309075143,81,76
1,11t,0.738160971,0.406556156,81,88
1,11t,0.687643208,0.502685428,92,80
1,11t,0.599622995,0.370080454,96,81
1,11t,0.396131767,0.276424878,96,81
1,11t,0.643503585,0.42005262,96,81
1,11t,0.709064902,0.476190703,33,81
1,11t,0.928372586,0.572549453,96,85
1,CNTR,0.643519975,0.534003569,34,85
1,11t,0.872010045,0.466988614,81,85
1,11t,0.685128016,0.464113702,96,81
1,CNTR,0.690721963,0.407444035,80,85
1,CNTR,0.676910883,0.386089726,80,85
1,CNTR,0.544921064,0.426490988,34,85
1,CNTR,0.686841164,0.559067885,34,85
1,11t,0.888186985,0.659320733,92,80
1,11t,0.84734321,0.582760276,92,80
1,11t,0.821204541,0.617761442,92,80
1,11t,0.80634522,0.55586077,92,85
1,CNTR,0.73029877,0.535753303,33,80
1,11t,0.828644266,0.497978464,33,85
1,11t,0.725141637,0.456619029,96,81
1,11t,0.668392749,0.425096535,96,81
1,CNTR,0.493198392,0.430016997,34,85
1,CNTR,0.582107118,0.468130206,34,85
1,11t,0.728478662,0.459729401,33,81
1,CNTR,0.417851461,0.330445346,34,85
1,11t,0.528004984,0.294246098,34,80
1,11t,0.848974417,0.421026415,81,85
1,11t,0.750198811,0.481538759,96,81
1,CNTR,0.576580435,0.414464302,34,85
1,11t,0.563871473,0.433830033,80,49
1,11t,0.39280089,0.300870732,80,44
1,11t,0.561367978,0.414921081,80,75
1,CNTR,0.611799161,0.443544635,34,85
1,11t,0.780592811,0.503233316,33,85
1,11t,0.71836827,0.48154919,33,80
1,11t,0.762384747,0.492616896,96,85
1,CNTR,0.662251156,0.477550534,34,85
1,11t,0.905199759,0.538528062,96,81
1,11t,0.831193762,0.610765036,80,55
1,11t,0.753731978,0.477685234,33,81
1,CNTR,0.587561957,0.45106655,34,85
1,11t,0.474211881,0.349762763,80,47
1,11t,0.58967559,0.451800681,80,66
1,11t,0.825791129,0.656033412,80,69
1,11t,0.570258168,0.424795087,80,40
1,11t,0.820448523,0.608304046,80,48
1,11t,0.856684246,0.620841769,80,88
1,11t,0.872206434,0.648409264,80,58
1,11t,0.647547004,0.484250144,80,50
1,11t,0.790983427,0.588703986,80,70
1,11t,0.823390372,0.589211243,80,61
1,11t,0.73494981,0.527425798,80,78
1,11t,0.763791698,0.437903528,81,49
1,11t,0.415013325,0.341851277,96,81
1,CNTR,0.555745514,0.470439933,34,85
1,CNTR,0.624705273,0.361935474,34,80
1,CNTR,0.682910663,0.452596626,33,80
1,11t,0.252548858,0.205340572,96,81
1,CNTR,0.513598635,0.371632512,34,85
1,11t,0.737418074,0.420592432,81,66
1,CNTR,0.609529921,0.444941168,34,85
1,CNTR,0.635224336,0.449627896,34,85
1,11t,0.799246429,0.412067411,81,32
